Date/time	4  High Voltage phase A	5  High Voltage phase B	6  High Voltage phase C	9  Mode Anode PS Voltage	10  Mode Anode PS Current	11  Oil Temperature	12  Water In Temperature	13  Collector A Temperature	15  Body A Temperature	17  Collector B Temperature	19  Body B Temperature	21  A1 Magnet Current	22  A2 Magnet Current	23  A3 Magnet Current	24  A4 Magnet Current	25  Vac Ion A	26  B1 Magnet Current	27  B2 Magnet Current	28  B3 Magnet Current	29  B4 Magnet Current	30  Vac Ion B	31  Kly A Filament Voltage	32  Kly A Filament Current	33  Kly B Filament Voltage	34  Kly B Filament Current	41  Kly A Average Power	43  Kly B Average Power	53  HV DC Voltage	54  HV DC Current	97  Pump Frequency	98  Pump Pressure Out	99  Pump Pressure In	
27.08.02 09:09:21	4135,81	4091,23	4132,25	22,81	94,27	38,25	30,50	35,17	31,20	33,20	31,87	22,77	26,04	14,05	20,04	1,69	24,63	29,29	14,12	18,61	1,18	24,57	22,97	22,11	23,38	70,92	82,57	88,25	5,37	37,28	3,10	-0,47	
27.08.02 09:19:21	4197,34	4146,51	4187,53	22,80	94,75	38,44	30,68	35,40	31,52	33,45	32,08	22,77	26,03	13,93	20,05	1,75	24,68	29,24	14,11	18,64	0,20	24,55	22,94	22,09	23,37	75,22	87,39	89,61	5,51	36,95	3,10	-0,43	
27.08.02 09:29:22	4192,88	4145,62	4191,10	22,84	94,17	38,59	30,85	35,59	31,80	33,65	32,40	22,77	26,04	13,93	20,02	1,79	24,66	29,29	14,12	18,63	3,20	24,55	22,92	22,07	23,35	74,79	87,99	89,59	5,51	37,00	3,10	-0,40	
27.08.02 09:39:22	4189,32	4139,38	4200,02	22,76	94,14	38,86	30,97	35,72	31,92	33,80	32,50	22,79	26,05	13,92	20,04	1,66	24,65	29,26	14,11	18,65	2,19	24,58	22,97	22,10	23,38	74,47	87,99	89,51	5,50	37,30	3,10	-0,50	
27.08.02 09:49:22	4220,53	4150,08	4213,39	22,86	94,27	39,04	31,09	35,89	32,10	33,90	32,69	22,77	26,05	13,89	20,04	1,85	24,65	29,25	14,12	18,68	1,51	24,56	22,92	22,06	23,34	75,58	89,58	89,89	5,55	37,00	3,10	-0,30	
27.08.02 09:59:23	4204,48	4159,00	4218,74	22,82	94,48	39,20	31,16	35,96	32,18	33,98	32,80	22,78	26,06	13,89	20,04	1,72	24,64	29,25	14,13	18,66	2,34	24,54	22,92	22,08	23,34	75,31	89,11	89,82	5,54	37,10	3,10	-0,30	
27.08.02 10:09:24	4205,37	4144,73	4211,61	22,85	94,37	39,34	31,23	35,94	32,23	34,06	32,86	22,78	26,05	13,91	20,04	1,81	24,69	29,29	14,13	18,65	2,73	24,51	22,88	22,03	23,32	74,63	88,66	89,72	5,52	37,30	3,10	-0,40	
27.08.02 10:19:24	4209,83	4145,62	4213,39	22,86	94,31	39,51	31,30	36,07	32,20	34,06	32,89	22,77	26,05	13,88	20,05	1,82	24,66	29,27	14,17	18,68	2,32	24,55	22,94	22,05	23,36	74,66	88,74	89,71	5,53	37,20	3,10	-0,40	
27.08.02 10:29:25	4206,26	4154,54	4202,69	22,81	94,68	39,65	31,37	36,10	32,28	34,19	32,99	22,78	26,07	13,87	20,06	1,73	24,65	29,25	14,13	18,67	0,02	24,52	22,92	22,08	23,36	74,51	88,82	89,80	5,53	37,10	3,10	-0,40	
27.08.02 10:39:26	4216,96	4158,11	4200,91	22,79	94,03	39,73	31,39	36,13	32,39	34,18	33,04	22,77	26,07	13,86	20,06	1,72	24,67	29,29	14,12	18,66	1,12	24,50	22,88	22,03	23,32	74,87	88,88	89,78	5,54	37,20	3,10	-0,40	
27.08.02 10:49:26	4210,72	4135,81	4209,83	22,76	94,34	38,91	31,16	35,27	32,15	33,94	32,96	22,78	26,06	13,89	20,06	1,66	24,69	29,29	14,14	18,65	2,12	24,51	22,89	22,03	23,32	74,20	88,38	89,69	5,53	37,30	3,10	-0,40	
27.08.02 10:59:26	4152,76	4101,93	4155,43	22,78	94,24	38,43	30,90	34,89	31,71	33,65	32,70	22,77	26,04	14,02	20,03	1,69	24,64	29,25	14,12	18,68	3,63	24,51	22,89	22,03	23,31	71,06	84,60	88,66	5,41	37,30	3,10	-0,30	
